用户名,评论时间,评论内容,点赞数
好人一起发财,2020-02-24 16:44:24,少赚50点了吧，呵呵，呵呵,0
好人一起发财,2020-02-24 16:44:46,还在安慰啊，大盘马尚调整老,0
长安一只妖,2020-02-24 16:45:43,清仓了。换成科技股了。一天涨了5个点,9
妖怪那里走,2020-02-24 16:50:23,明天开始不发帖了，股友们去留自己定，钱是自己的,2
回收哥,2020-02-24 17:04:22,今天应该新能源基金接了不少货,2
陈生荣,2020-02-24 17:04:53,今天坚决彻底的满仓小美，半年翻倍！爱咋滴咋滴！,2
股行天下2017,2020-02-24 17:06:30,不应该对标华友，只是格林美的价值还没有被市场认可而已！题材和估值，小美自身有一定的优势,0
朱淼垚,2020-02-24 17:11:54,21世纪为利是图，公众号是个卖货的帐号，行文低劣。,0
股友mYWtHm,2020-02-24 17:14:57,咋了？,0
好人一起发财,2020-02-24 17:15:21,1,0
股友mYWtHm,2020-02-24 17:15:27,在哪看出来的？,0
一买就涨258,2020-02-24 17:16:09,格林美你真的不会炒作，你收购个电容小公司不就齐活了嘛,0
股友H90CsH,2020-02-24 17:17:23,卖天海买格林美，这么巧,0
大田斗之涨不停,2020-02-24 17:18:11,什么新能源基金？？,0
股友J7fDrB2921,2020-02-24 17:23:16,特斯拉无钴电池是超容锂电，正极采用磷酸铁锂，不用格林美的三元镍钴铝材料。格林美已被边缘化，又要增发压价，将持续下跌，深套！还是江海股份和铜峰电子有前途！◆◆猫头金发表于 2020-02-24 16:20:12[江海股份吧] 很抱歉，您访问的帖子不存在抱歉！内容已删除。,0
股友J7fDrB2921,2020-02-24 17:25:36,格林美的三元材料是穷途末路！◆◆股怪大叔学投资发表于 2020-02-24 14:44:40[财富号评论吧] 特斯拉宣布超级电容，铜峰电子、江海股份惹人注目特斯拉透露新电池技术，宣布超级电容计划，分析师纷纷发文宣布关注干电池和超级电容的技术方向。今天同花顺马上将其纳入为投资概念板块，目前相关龙头股新筑股份、泰尔股份、思源电气、新宙邦、江海股份、铜峰电子、凯恩股份均是涨停；而中天科技、山东章鼓、江苏国泰、美锦能源、东方钽业、深科技的涨幅也均超过了4%。对于这种新概念，我们值得关注。特斯拉新电池谜底4月份才揭晓，在此之前这个板块有望阶段性活跃。随着富时罗素和标普道琼斯以及MSCI，目前投资者的眼光开始国际化，美股特斯拉股价惹人注目。,3
滴水穿石9908,2020-02-24 17:27:35,这么多人看不懂，难怪老A韭菜多，绿油油的一大片,0
股友J7fDrB2921,2020-02-24 17:28:47,我的10000股江海股份哈哈,0
滴水穿石9908,2020-02-24 17:29:05,我说是方向是超级电容＋干电池，没错吧？老铁,0
滴水穿石9908,2020-02-24 17:30:08,明天大盘要承压，小美估计又要大幅低开了,1
快乐矿工,2020-02-24 17:30:48,明天本私募增仓3000万股做好准备,1
格林美股友,2020-02-24 17:36:00,公司现在和爱回收还有合作吗？格林美：感谢您的关注！目前公司与爱回收未有具体合作。（来自 深交所互动易）  答复时间 2020-02-25 22:15:00,2
格林美股友,2020-02-24 17:36:13,公司现在和爱回收还有合作吗？格林美：感谢您的关注！目前公司与爱回收未有具体合作。(来自：深交所互动易)（来自 全景•路演天下）  答复时间 2020-02-25 22:15:42,0
股友J7fDrB2921,2020-02-24 17:37:42,看看吧,0
h嬛嬛一袅楚宫腰,2020-02-24 17:38:55,心真坏 如此唱空,0
肥啊啊可口可乐,2020-02-24 17:44:35,早上没上车？,1
肥啊啊可口可乐,2020-02-24 17:47:00,再等一等 还有机会上车的,0
我就是喜欢垃圾股,2020-02-24 17:50:48,少年不知金子贵,0
肥啊啊可口可乐,2020-02-24 17:55:23,许总是技术人员出身 技术方向的敏感性相信还是有的,0
股神老鬼的助理,2020-02-24 17:59:17,明天周三，大盘大概率大跌，看谁跑得快,2
妖怪那里走,2020-02-24 18:11:21,应该是，以前就有不少。,0
股友sf7xCE,2020-02-24 18:13:45,本仓6千万等着你收,0
無股丰登,2020-02-24 18:14:11,明天周二,0
股友ZdC0eN,2020-02-24 18:16:03,这个股托，天天在乱喊，扰乱股民心智，浑水摸鱼！,0
Jovi5,2020-02-24 18:16:05,周几？过糊涂了？,0
德戎520,2020-02-24 18:18:43,你过得比别人都要快,0
杯酒人生993639,2020-02-24 18:23:13,你个糊涂蛋,0
京as9969,2020-02-24 18:25:34,这个科技产业值得看好,0
Lolli,2020-02-24 18:26:20,明天补涨,0
北斗七星110,2020-02-24 18:29:16,又是套路,0
novrice02,2020-02-24 18:32:42,马斯克的屁都是香的吧，人家只是放烟幕弹，为了杀价，如果超级电容能商业化早都商业化了。松下，lg，宁德时代这些巨头可以说技术储备绝对超前，锂电、超级电容、燃料电池都有研究，为啥都选择三元电池来商业化？稍微用点脑子就知道了。,1
股友J7fDrB2921,2020-02-24 18:35:28,我准备进西藏城投锂硫电池概念,0
八方钵满地傅红雪,2020-02-24 18:36:29,日子都不会过了，明天周二,0
雾里看花175,2020-02-24 18:52:29,你一下过两天傻货,0
A哆哆,2020-02-24 18:56:56,做梦？？？周二呢,0
鸭梨和尊严,2020-02-24 19:05:33,明天周三，你傻啊，明明是周四,0
多欲心烦陆家老大,2020-02-24 19:26:54,未来大盘下跌，此股将跌破三元，三元电池嘛,0
股友J7fDrB2921,2020-02-24 19:27:44,我没用脑但我这几天没少赚，你们用脑了，赚到了吗？,2
努力成为明白人,2020-02-24 19:36:45,大猩猩扔飞镖吗？,1
hahadan001,2020-02-24 19:39:08,什么超级电容、干电池，零算铁离，都是扯淡，技术变革不是说变就变，那些技术还在实验室吧，商用起码5年后,3
n1400022764e1bff,2020-02-24 20:11:04,星期二应该大调一下，希望注意。,3
股友mVsdI0,2020-02-24 20:13:31,哈哈别自慰了，死股一只，又要速冻了，今天卖了2W股进了大富涨停了，开心,0
经纶如意的陈家洛,2020-02-24 20:15:25,先说说周二什么情况,0
股事随风19248,2020-02-24 20:16:02,明天确定不是周五？,0
败家小能手,2020-02-24 20:29:03,老哥6,0
股友Kejh8w,2020-02-24 20:32:30,明天不是中元节嘛，我靠,0
ERP282251818,2020-02-24 20:51:47,转发◆◆牛小散战队发表于 2020-02-24 20:35:05[天奇股份吧] 以下纯属个人见解，仅供参考，不作为投资依据，觉得对的点个赞，觉得瞎扯的也别喷俺，以下纯属个人见解，仅供参考，不作为投资依据，觉得对的点个赞，觉得瞎扯的也别喷俺，目前我只有100股，但我一直都在关注天奇，准备长线天奇，等鱼跃医疗和永太科技重仓出来，会适机分批建仓：1.很奇怪市场对天奇的特斯拉概念没有热度炒作，也不作为钴镍小金属，也不认可智能制造。2.天奇股份一再声明与特斯拉的合作未达信披要求，估计项目规模不大对业绩影响不大，或者只是泛泛的战略合作之类的协议，不涉及数额。但其中的保密要求和与特斯拉合作的长远考虑，拒绝进一步透露，可以推测后期必有具体的项目实施内容。特斯拉可能会继续在内地扩产，大量增加生产线。天奇股份必定收益，从汽车生产的智能工厂到汽车回收利用，特斯拉为了降低成本，一定会回收利用电动汽车的回收件。3.天奇股份，技术上属于阶段底部放量，属于特斯拉，产业链个股主营业务： 自动化装备产业、风电产业及汽车循环产业产品名称： 智能自动化装备系统 、 智能装备和机器人 、 系统集成控制软件 、 工业控制软件 、 环保设备 、 风电零部件4.新能源汽车电池迎来报废高峰期、回收产业迎机遇，已布局动力电池回收利用的企业具有先发优势，有望在未来的动力电池报废高峰期获取更多红利。5.走势预判：目前受游资以及众多小散，大散哄抢，小主力在竭尽其所能的压盘、洗盘，不排除本周借助大盘调整猛烈下杀，获取更多恐慌低位出逃筹码的可能性。6.建议操作策略：逢低加仓补仓，目前绝不是重仓和全仓的时候！7.风险：一旦机会成熟，主力会开启疯狂一字板模式，让等候的、伺机杀入的、以及获利抛出的、割肉出逃的，低位再无机会买入天奇股份！8.没有什么股神和先知，以上分析也不一定准确！个人见解，码字不易！让我们在最近几个月内共同验证吧！那些想着今天买入，明天或者几天内就涨停的还是趁早去买其他的票吧。,0
高筑墙广积粮2021,2020-02-24 20:52:12,机构借马斯克之口，洗筹换庄而已！,4
股神老鬼的助理,2020-02-24 20:59:29,明天是周四，黑周四,0
价值投机二道杠,2020-02-24 20:59:59,你今天过二了吧，明天就过三了,0
高筑墙广积粮2021,2020-02-24 21:01:06,手机才是大头，电动车零头而已。,0
高筑墙广积粮2021,2020-02-24 21:03:00,图片评论,0
价值投机二道杠,2020-02-24 21:03:07,许总这两天也纳闷呢，靠，自己也被套了，nnd。,0
真好生活,2020-02-24 21:07:56,你知道这是什么股吧？,0
真好生活,2020-02-24 21:10:44,你是咋过的？,0
悟而不行,2020-02-24 21:16:00,明天若大涨则调整结束，后市将快速上涨，直奔10元,6
新疆乌市斌哥,2020-02-24 21:17:18,明天周六吧,0
南地村仓又加错,2020-02-24 21:24:55,主力进场没,1
小学徒走起,2020-02-24 21:31:54,明天大跌呢？,1
格林美股友,2020-02-24 21:56:00,贵公司现在生产的三元前驱体是超高镍正极材料吗？格林美：感谢您的关注！随着新能源汽车长续航、高安全、低成本的发展趋势，高镍化已经成为三元动力电池主要的发展方向。根据“生产一代，研发一代，储备一代”的研发方针，公司三元前驱体定位于高镍与单晶高端产品，全面掌握了高镍（NCA&NCM6系、7系、8系及9系）与单晶材料的制造技术，高镍与单晶销售占总销量的80%以上，成为全球三元前驱体制造领域能够大规模制造NCA&NCM全系列产品的少数企业之一。公司三元前驱体主流供应三星、CATL、ECOPRO、LGC、厦门钨业、容百科技等世界顶端优质客户。同时，为了保障高镍电池材料的安全性，公司已研发并掌握了核壳高镍材料、NCMA四元前驱体材料等关键技术。（来自 深交所互动易）  答复时间 2020-02-25 22:16:00,9
格林美股友,2020-02-24 21:56:37,贵公司现在生产的三元前驱体是超高镍正极材料吗？格林美：感谢您的关注！随着新能源汽车长续航、高安全、低成本的发展趋势，高镍化已经成为三元动力电池主要的发展方向。根据“生产一代，研发一代，储备一代”的研发方针，公司三元前驱体定位于高镍与单晶高端产品，全面掌握了高镍（NCA&NCM6系、7系、8系及9系）与单晶材料的制造技术，高镍与单晶销售占总销量的80%以上，成为全球三元前驱体制造领域能够大规模制造NCA&NCM全系列产品的少数企业之一。公司三元前驱体主流供应三星、CATL、ECOPRO、LGC、厦门钨业、容百科技等世界顶端优质客户。同时，为了保障高镍电池材料的安全性，公司已研发并掌握了核壳高镍材料、NCMA四元前驱体材料等关键技术。(来自：深交所互动易)（来自 全景•路演天下）  答复时间 2020-02-25 22:16:51,0
空无道,2020-02-24 22:01:22,靠运气赚到的钱，终究要靠实力还回去的，除非你洗手不干了。,0
零点风行,2020-02-24 22:04:25,你怎么在哪个吧都是空狗啊,0
GH小牛牛,2020-02-24 22:10:10,炒股亏钱没关系，别把脑子整出毛病来就亏大了。呵呵呵,1
任珂慧,2020-02-24 22:19:58,快走 这股没主力,0
任珂慧,2020-02-24 22:20:26,你这是一周前的了,0
不敢说真话,2020-02-24 22:23:43,楼主三思,0
快乐矿工,2020-02-24 22:33:51,你懂个屁呀。你知道1+1=几？,0
股友FNvNn1,2020-02-24 22:44:02,转发◆◆我姓杨洋气的杨发表于 2020-02-24 18:56:34[中银证券吧] 今天清仓了，只留了一个。明天要去上班咯，没有那么多时间看票咯。还是跟着做点趋势中今天清仓了，只留了一个。明天要去上班咯，没有那么多时间看票咯。还是跟着做点趋势中长线的吧！赚钱了什么时候出都是对的！明天看看吧继续跟踪@老冯聊股L 买其他的,1
鼓海扬帆,2020-02-24 22:48:29,明天涨1分,0
鼓海扬帆,2020-02-24 22:49:58,保命要紧,0
经纶如意的陈家洛,2020-02-24 22:58:04,也不知道什么底气让你在这说大涨？实力允许不心里没点数？,0
鼓海扬帆,2020-02-24 23:00:50,你这样说我就放心了,0
Hab1,2020-02-24 23:08:35,明天如果在跌到5个点你能出来就算你赢，外盘暴跌，A股市最不抗跌的，可能超过3号的跌8个点,0
Hab1,2020-02-24 23:10:29,主力几个亿等着你去接盘了，快点进来好出货，预计跌到5.4,0
鼓海扬帆,2020-02-24 23:11:33,大师赐一招呗,0
Hab1,2020-02-24 23:17:47,明天开盘不管多少，低一分跑路，今天不涨明显让散户来买，买一点出货一点，明日随着大盘，外盘暴跌，至少跌8个点,2
鼓海扬帆,2020-02-24 23:22:24,你这人阿，就怕别人说你二,0
鼓海扬帆,2020-02-24 23:26:45,5000W已备好，就等你来撩,0
Hab1,2020-02-24 23:26:47,你是搞笑 哪有钱收购了，那不更加跌的更快了,0
Hab1,2020-02-24 23:30:10,明天必定受外盘影响持续下跌，预计总个大盘都会出现谁跑得快的节奏，不排除千股跌停的现象,1
小弟弟真好玩,2020-02-24 23:36:30,傻儿子 明天周六不开市,0
HX75293,2020-02-25 00:02:20,明天消毒液股暴涨！,4
股友KAr3zd,2020-02-25 00:26:37,五千w 也准备好,0
珍惜时空,2020-02-25 00:35:27,格林美两子公司消毒液产能不知多大？占公司主因收入能超过20％吗？,1
回收哥,2020-02-25 00:38:11,图片评论,0
回收哥,2020-02-25 00:42:56,图片评论,0
回收哥,2020-02-25 00:43:11,图片评论,0
股友ZdC0eN,2020-02-25 01:00:26,跌与不跌，你不犬吠什么？,2
回收哥,2020-02-25 01:03:53,现在疫情全世界爆发，格林美建的两个消毒液公司是不是可以出口了？？？,6
大尾巴狼11551246,2020-02-25 01:18:51,哦~~~~~~~一群散户,0
大尾巴狼11551246,2020-02-25 01:19:40,吉吉歪歪~~~~~~~~~~~~~~~~~吓得我汗都流下了.................,0
收割者小张,2020-02-25 01:29:03,希望明天不会被打脸,1
小弟弟真好玩,2020-02-25 01:39:00,我有钱补 你吹么？,0
股友ZdC0eN,2020-02-25 01:56:03,是股托，常换马甲,0
给你摸一下,2020-02-25 02:29:42,多暴,0
辽B88558,2020-02-25 05:54:14,盘子太大了，上涨可以加速超过其它，抗跌就难了，这也是它每次下跌后，又首先快速起来上攻的原因，其实它昨天出来消毒液消息后，就不应该平开下来再翻红，这样暴露出来庄家主力毫无上攻之意，盘子小的可以因庄家实力弱而滞胀，可盘子大的庄家实力再强的却无法保证抗跌。,0
豆豆先生1,2020-02-25 07:08:29,看来还会涨回去的,2
全胜股坛,2020-02-25 07:51:01,今年受病毒影响行业更多了，出口的也将面临很大困境，业绩为王，三七，姚记，顺丰属于不受影响还能受益的好股，坚持信念，持股，放长线钓大鱼！,0
聚焦沪深港,2020-02-25 08:06:38,"1.51%1.85%2.19%2.54%2.88%3.22%3.56%5.125.355.585.816.046.266.496.726.95持股比例(左)收盘价(右)2020-01-062020-01-202020-02-112020-02-242020-02-24持股比例：1.53%持股量：63,653,772持股差：794,520收盘价：5.91涨跌幅：0.3402月24日格林美深股通持仓数据收盘价： 5.91 涨跌幅： 0.34%持股量： 6365.38万股 持股变化： 79.45万股数据显示，截至02月24日格林美于深股通持股量为6365.38万股，占其A股股本比例为1.53%，比上一交易日增加79.45万股。据数据统计，近三个月内累计涨幅为38.41%，深股通累计加仓1083.20万，深股通持仓累计变化比例为20.51%。数据来源:东方财富声明：数据基于历史，不代表未来趋势，不对您构成任何投资建议。投资者据此操作，风险请自担。",5
